Id,code_module_x,code_presentation_x_x,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,score,final_result
286,AAA,2013J,F,South East Region,A Level or Equivalent,60-70%,0-35,0,60,68,Withdrawn
287,AAA,2014J,F,South East Region,A Level or Equivalent,60-70%,0-35,1,120,68,Withdrawn
288,AAA,2014J,F,South East Region,A Level or Equivalent,60-70%,0-35,1,120,68,Withdrawn
289,AAA,2014J,F,South East Region,A Level or Equivalent,60-70%,0-35,1,120,68,Withdrawn
290,AAA,2014J,F,South East Region,A Level or Equivalent,60-70%,0-35,1,120,68,Withdrawn
291,AAA,2013J,F,South East Region,A Level or Equivalent,20-30%,0-35,0,60,86,Withdrawn
292,AAA,2013J,F,South East Region,A Level or Equivalent,20-30%,0-35,0,60,86,Withdrawn
293,AAA,2014J,F,South East Region,A Level or Equivalent,20-30%,0-35,1,60,86,Pass
294,AAA,2014J,F,South East Region,A Level or Equivalent,20-30%,0-35,1,60,86,Pass
295,AAA,2013J,M,Scotland,A Level or Equivalent,0-10%,0-35,0,90,54,Withdrawn
296,AAA,2013J,M,Scotland,A Level or Equivalent,0-10%,0-35,0,90,54,Withdrawn
297,AAA,2014J,M,Scotland,A Level or Equivalent,0-10%,0-35,1,90,54,Pass
298,AAA,2014J,M,Scotland,A Level or Equivalent,0-10%,0-35,1,90,54,Pass
299,AAA,2013J,M,West Midlands Region,HE Qualification,0-10%,35-55,0,90,60,Withdrawn
300,AAA,2013J,M,West Midlands Region,HE Qualification,0-10%,35-55,0,90,60,Withdrawn
301,AAA,2014J,M,West Midlands Region,HE Qualification,0-10%,35-55,1,60,60,Fail
302,AAA,2014J,M,West Midlands Region,HE Qualification,0-10%,35-55,1,60,60,Fail
303,AAA,2013J,M,South West Region,A Level or Equivalent,80-90%,35-55,0,180,59,Withdrawn
304,AAA,2013J,M,South West Region,A Level or Equivalent,80-90%,35-55,0,180,59,Withdrawn
305,AAA,2013J,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,60,90,Withdrawn
306,AAA,2013J,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,60,90,Withdrawn
307,AAA,2014J,M,West Midlands Region,Lower Than A Level,0-10%,35-55,1,120,90,Pass
308,AAA,2014J,M,West Midlands Region,Lower Than A Level,0-10%,35-55,1,120,90,Pass
309,AAA,2013J,M,London Region,A Level or Equivalent,30-40%,35-55,0,330,37,Withdrawn
310,AAA,2013J,M,London Region,A Level or Equivalent,30-40%,35-55,0,330,37,Withdrawn
311,AAA,2013J,F,London Region,Lower Than A Level,30-40%,35-55,0,60,68,Withdrawn
312,AAA,2013J,F,London Region,Lower Than A Level,30-40%,35-55,0,60,68,Withdrawn
313,AAA,2014J,F,London Region,Lower Than A Level,30-40%,35-55,1,60,68,Fail
314,AAA,2014J,F,London Region,Lower Than A Level,30-40%,35-55,1,60,68,Fail
315,AAA,2013J,M,London Region,A Level or Equivalent,50-60%,35-55,0,120,71,Withdrawn
316,AAA,2013J,M,London Region,A Level or Equivalent,50-60%,35-55,0,120,71,Withdrawn
317,AAA,2014J,M,London Region,A Level or Equivalent,50-60%,35-55,1,60,71,Pass
318,AAA,2014J,M,London Region,A Level or Equivalent,50-60%,35-55,1,60,71,Pass
319,AAA,2013J,F,East Midlands Region,HE Qualification,20-30%,35-55,0,60,34,Withdrawn
320,AAA,2013J,F,East Midlands Region,HE Qualification,20-30%,35-55,0,60,34,Withdrawn
321,AAA,2013J,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,75,Withdrawn
322,AAA,2013J,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,75,Withdrawn
323,AAA,2013J,M,South West Region,A Level or Equivalent,80-90%,35-55,0,180,36,Withdrawn
324,AAA,2013J,M,South West Region,A Level or Equivalent,80-90%,35-55,0,180,36,Withdrawn
325,AAA,2013J,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,60,80,Withdrawn
326,AAA,2013J,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,60,80,Withdrawn
327,AAA,2014J,M,West Midlands Region,Lower Than A Level,0-10%,35-55,1,120,80,Pass
328,AAA,2014J,M,West Midlands Region,Lower Than A Level,0-10%,35-55,1,120,80,Pass
329,AAA,2013J,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,68,Withdrawn
330,AAA,2013J,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,68,Withdrawn
331,AAA,2013J,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,60,80,Withdrawn
332,AAA,2013J,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,60,80,Withdrawn
333,AAA,2014J,M,West Midlands Region,Lower Than A Level,0-10%,35-55,1,120,80,Pass
334,AAA,2014J,M,West Midlands Region,Lower Than A Level,0-10%,35-55,1,120,80,Pass
335,AAA,2013J,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,66,Withdrawn
336,AAA,2013J,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,66,Withdrawn
337,AAA,2014J,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,1,60,66,Fail
338,AAA,2014J,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,1,60,66,Fail
339,AAA,2013J,M,South Region,Lower Than A Level,70-80%,35-55,0,60,74,Withdrawn
340,AAA,2013J,M,South Region,Lower Than A Level,70-80%,35-55,0,60,74,Withdrawn
341,AAA,2014J,M,South Region,Lower Than A Level,70-80%,35-55,1,60,74,Pass
342,AAA,2014J,M,South Region,Lower Than A Level,70-80%,35-55,1,60,74,Pass
343,AAA,2013J,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,85,Withdrawn
344,AAA,2013J,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,85,Withdrawn
345,AAA,2013J,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,85,Withdrawn
346,AAA,2013J,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,85,Withdrawn
347,AAA,2014J,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,1,60,85,Withdrawn
348,AAA,2014J,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,1,60,85,Withdrawn
349,AAA,2014J,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,1,60,85,Withdrawn
350,AAA,2014J,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,1,60,85,Withdrawn
351,AAA,2013J,F,South East Region,Lower Than A Level,90-100%,35-55,0,60,57,Withdrawn
352,AAA,2013J,F,South East Region,Lower Than A Level,90-100%,35-55,0,60,57,Withdrawn
353,AAA,2014J,F,South East Region,Lower Than A Level,90-100%,35-55,1,60,57,Pass
354,AAA,2014J,F,South East Region,Lower Than A Level,90-100%,35-55,1,60,57,Pass
355,AAA,2013J,M,South West Region,A Level or Equivalent,90-100%,0-35,0,345,65,Withdrawn
356,AAA,2013J,M,South West Region,A Level or Equivalent,90-100%,0-35,0,345,65,Withdrawn
357,AAA,2014J,M,South West Region,A Level or Equivalent,90-100%,0-35,1,210,65,Pass
358,AAA,2014J,M,South West Region,A Level or Equivalent,90-100%,0-35,1,210,65,Pass
359,AAA,2013J,F,North Western Region,A Level or Equivalent,30-40%,35-55,0,60,86,Withdrawn
360,AAA,2013J,F,North Western Region,A Level or Equivalent,30-40%,35-55,0,60,86,Withdrawn
361,AAA,2014J,F,North Western Region,A Level or Equivalent,30-40%,35-55,1,60,86,Pass
362,AAA,2014J,F,North Western Region,A Level or Equivalent,30-40%,35-55,1,60,86,Pass
363,AAA,2013J,F,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,67,Withdrawn
364,AAA,2013J,F,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,67,Withdrawn
365,AAA,2014J,F,East Anglian Region,Lower Than A Level,70-80%,0-35,1,120,67,Pass
366,AAA,2014J,F,East Anglian Region,Lower Than A Level,70-80%,0-35,1,120,67,Pass
367,AAA,2013J,M,East Midlands Region,A Level or Equivalent,40-50%,35-55,0,60,65,Withdrawn
368,AAA,2013J,M,East Midlands Region,A Level or Equivalent,40-50%,35-55,0,60,65,Withdrawn
369,AAA,2013J,M,East Midlands Region,A Level or Equivalent,40-50%,35-55,0,60,65,Withdrawn
370,AAA,2013J,M,East Midlands Region,A Level or Equivalent,40-50%,35-55,0,60,65,Withdrawn
371,AAA,2014J,M,East Midlands Region,A Level or Equivalent,40-50%,35-55,1,60,65,Withdrawn
372,AAA,2014J,M,East Midlands Region,A Level or Equivalent,40-50%,35-55,1,60,65,Withdrawn
373,AAA,2014J,M,East Midlands Region,A Level or Equivalent,40-50%,35-55,1,60,65,Withdrawn
374,AAA,2014J,M,East Midlands Region,A Level or Equivalent,40-50%,35-55,1,60,65,Withdrawn
375,AAA,2013J,M,Yorkshire Region,A Level or Equivalent,70-80%,35-55,0,120,79,Withdrawn
376,AAA,2013J,M,Yorkshire Region,A Level or Equivalent,70-80%,35-55,0,120,79,Withdrawn
377,AAA,2014J,M,Yorkshire Region,A Level or Equivalent,70-80%,35-55,1,60,79,Pass
378,AAA,2014J,M,Yorkshire Region,A Level or Equivalent,70-80%,35-55,1,60,79,Pass
379,AAA,2013J,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,0,240,62,Withdrawn
380,AAA,2013J,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,0,240,62,Withdrawn
381,AAA,2014J,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,1,180,62,Pass
382,AAA,2014J,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,1,180,62,Pass
383,AAA,2013J,F,South East Region,A Level or Equivalent,60-70%,0-35,0,60,70,Withdrawn
384,AAA,2013J,F,South East Region,A Level or Equivalent,60-70%,0-35,0,60,70,Withdrawn
385,AAA,2013J,F,South East Region,A Level or Equivalent,60-70%,0-35,0,60,70,Withdrawn
386,AAA,2013J,F,South East Region,A Level or Equivalent,60-70%,0-35,0,60,70,Withdrawn
387,AAA,2014J,F,South East Region,A Level or Equivalent,60-70%,0-35,1,120,70,Withdrawn
388,AAA,2014J,F,South East Region,A Level or Equivalent,60-70%,0-35,1,120,70,Withdrawn
389,AAA,2014J,F,South East Region,A Level or Equivalent,60-70%,0-35,1,120,70,Withdrawn
390,AAA,2014J,F,South East Region,A Level or Equivalent,60-70%,0-35,1,120,70,Withdrawn
391,AAA,2013J,F,South Region,HE Qualification,90-100%,35-55,0,60,84,Withdrawn
392,AAA,2013J,F,South Region,HE Qualification,90-100%,35-55,0,60,84,Withdrawn
393,AAA,2014J,F,South Region,HE Qualification,90-100%,35-55,1,60,84,Distinction
394,AAA,2014J,F,South Region,HE Qualification,90-100%,35-55,1,60,84,Distinction
395,AAA,2013J,F,South East Region,A Level or Equivalent,20-30%,0-35,0,60,86,Withdrawn
396,AAA,2013J,F,South East Region,A Level or Equivalent,20-30%,0-35,0,60,86,Withdrawn
397,AAA,2014J,F,South East Region,A Level or Equivalent,20-30%,0-35,1,60,86,Pass
398,AAA,2014J,F,South East Region,A Level or Equivalent,20-30%,0-35,1,60,86,Pass
399,AAA,2013J,F,West Midlands Region,HE Qualification,70-80%,0-35,0,60,75,Withdrawn
400,AAA,2013J,F,West Midlands Region,HE Qualification,70-80%,0-35,0,60,75,Withdrawn
401,AAA,2014J,F,West Midlands Region,HE Qualification,70-80%,0-35,1,60,75,Pass
402,AAA,2014J,F,West Midlands Region,HE Qualification,70-80%,0-35,1,60,75,Pass
403,AAA,2013J,M,Scotland,A Level or Equivalent,0-10%,0-35,0,90,75,Withdrawn
404,AAA,2013J,M,Scotland,A Level or Equivalent,0-10%,0-35,0,90,75,Withdrawn
405,AAA,2014J,M,Scotland,A Level or Equivalent,0-10%,0-35,1,90,75,Pass
406,AAA,2014J,M,Scotland,A Level or Equivalent,0-10%,0-35,1,90,75,Pass
407,AAA,2013J,M,West Midlands Region,HE Qualification,0-10%,35-55,0,90,67,Withdrawn
408,AAA,2013J,M,West Midlands Region,HE Qualification,0-10%,35-55,0,90,67,Withdrawn
409,AAA,2014J,M,West Midlands Region,HE Qualification,0-10%,35-55,1,60,67,Fail
410,AAA,2014J,M,West Midlands Region,HE Qualification,0-10%,35-55,1,60,67,Fail
411,AAA,2013J,M,South East Region,HE Qualification,90-100%,35-55,0,60,86,Withdrawn
412,AAA,2013J,M,South East Region,HE Qualification,90-100%,35-55,0,60,86,Withdrawn
413,AAA,2013J,M,South East Region,HE Qualification,90-100%,35-55,0,60,86,Withdrawn
414,AAA,2013J,M,South East Region,HE Qualification,90-100%,35-55,0,60,86,Withdrawn
415,AAA,2014J,M,South East Region,HE Qualification,90-100%,35-55,1,60,86,Withdrawn
416,AAA,2014J,M,South East Region,HE Qualification,90-100%,35-55,1,60,86,Withdrawn
417,AAA,2014J,M,South East Region,HE Qualification,90-100%,35-55,1,60,86,Withdrawn
418,AAA,2014J,M,South East Region,HE Qualification,90-100%,35-55,1,60,86,Withdrawn
419,AAA,2013J,F,South Region,Lower Than A Level,50-60%,55<=,0,120,65,Withdrawn
420,AAA,2013J,F,South Region,Lower Than A Level,50-60%,55<=,0,120,65,Withdrawn
421,AAA,2013J,F,South Region,Lower Than A Level,50-60%,55<=,0,120,65,Withdrawn
422,AAA,2013J,F,South Region,Lower Than A Level,50-60%,55<=,0,120,65,Withdrawn
423,AAA,2014J,F,South Region,Lower Than A Level,50-60%,55<=,1,60,65,Withdrawn
424,AAA,2014J,F,South Region,Lower Than A Level,50-60%,55<=,1,60,65,Withdrawn
425,AAA,2014J,F,South Region,Lower Than A Level,50-60%,55<=,1,60,65,Withdrawn
426,AAA,2014J,F,South Region,Lower Than A Level,50-60%,55<=,1,60,65,Withdrawn
427,AAA,2013J,M,Yorkshire Region,A Level or Equivalent,20-30%,35-55,0,60,82,Withdrawn
428,AAA,2013J,M,Yorkshire Region,A Level or Equivalent,20-30%,35-55,0,60,82,Withdrawn
429,AAA,2014J,M,Yorkshire Region,A Level or Equivalent,20-30%,35-55,1,60,82,Pass
430,AAA,2014J,M,Yorkshire Region,A Level or Equivalent,20-30%,35-55,1,60,82,Pass
431,AAA,2013J,M,South West Region,A Level or Equivalent,90-100%,35-55,0,60,63,Withdrawn
432,AAA,2013J,M,South West Region,A Level or Equivalent,90-100%,35-55,0,60,63,Withdrawn
433,AAA,2013J,M,South West Region,A Level or Equivalent,90-100%,35-55,0,60,63,Withdrawn
434,AAA,2013J,M,South West Region,A Level or Equivalent,90-100%,35-55,0,60,63,Withdrawn
435,AAA,2014J,M,South West Region,A Level or Equivalent,90-100%,35-55,1,60,63,Withdrawn
436,AAA,2014J,M,South West Region,A Level or Equivalent,90-100%,35-55,1,60,63,Withdrawn
437,AAA,2014J,M,South West Region,A Level or Equivalent,90-100%,35-55,1,60,63,Withdrawn
438,AAA,2014J,M,South West Region,A Level or Equivalent,90-100%,35-55,1,60,63,Withdrawn
439,AAA,2013J,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,60,78,Withdrawn
440,AAA,2013J,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,60,78,Withdrawn
441,AAA,2014J,M,West Midlands Region,Lower Than A Level,0-10%,35-55,1,120,78,Pass
442,AAA,2014J,M,West Midlands Region,Lower Than A Level,0-10%,35-55,1,120,78,Pass
443,AAA,2013J,F,London Region,Lower Than A Level,30-40%,35-55,0,60,60,Withdrawn
444,AAA,2013J,F,London Region,Lower Than A Level,30-40%,35-55,0,60,60,Withdrawn
445,AAA,2014J,F,London Region,Lower Than A Level,30-40%,35-55,1,60,60,Fail
446,AAA,2014J,F,London Region,Lower Than A Level,30-40%,35-55,1,60,60,Fail
447,AAA,2013J,M,London Region,A Level or Equivalent,50-60%,35-55,0,120,65,Withdrawn
448,AAA,2013J,M,London Region,A Level or Equivalent,50-60%,35-55,0,120,65,Withdrawn
449,AAA,2014J,M,London Region,A Level or Equivalent,50-60%,35-55,1,60,65,Pass
450,AAA,2014J,M,London Region,A Level or Equivalent,50-60%,35-55,1,60,65,Pass
451,AAA,2013J,M,Wales,A Level or Equivalent,90-100%,35-55,0,60,75,Withdrawn
452,AAA,2013J,M,Wales,A Level or Equivalent,90-100%,35-55,0,60,75,Withdrawn
453,AAA,2014J,M,Wales,A Level or Equivalent,90-100%,35-55,1,60,75,Pass
454,AAA,2014J,M,Wales,A Level or Equivalent,90-100%,35-55,1,60,75,Pass
455,AAA,2013J,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,180,68,Withdrawn
456,AAA,2013J,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,180,68,Withdrawn
457,AAA,2014J,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,1,60,68,Pass
458,AAA,2014J,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,1,60,68,Pass
459,AAA,2013J,M,South Region,A Level or Equivalent,90-100%,0-35,0,120,66,Withdrawn
460,AAA,2013J,M,South Region,A Level or Equivalent,90-100%,0-35,0,120,66,Withdrawn
461,AAA,2014J,M,South Region,A Level or Equivalent,90-100%,0-35,1,60,66,Pass
462,AAA,2014J,M,South Region,A Level or Equivalent,90-100%,0-35,1,60,66,Pass
463,AAA,2013J,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,64,Withdrawn
464,AAA,2013J,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,64,Withdrawn
465,AAA,2014J,M,North Western Region,A Level or Equivalent,70-80%,35-55,1,60,64,Fail
466,AAA,2014J,M,North Western Region,A Level or Equivalent,70-80%,35-55,1,60,64,Fail
467,AAA,2014J,M,South Region,Lower Than A Level,80-90%,35-55,0,60,72,Withdrawn
468,AAA,2014J,M,South Region,Lower Than A Level,80-90%,35-55,0,60,72,Withdrawn
469,AAA,2014J,M,South East Region,Lower Than A Level,Oct-20,35-55,0,60,50,Withdrawn
470,AAA,2014J,M,South East Region,Lower Than A Level,Oct-20,35-55,0,60,50,Withdrawn
471,AAA,2014J,M,South East Region,Lower Than A Level,90-100%,0-35,0,60,58,Withdrawn
472,AAA,2014J,M,South East Region,Lower Than A Level,90-100%,0-35,0,60,58,Withdrawn
473,AAA,2014J,F,South West Region,A Level or Equivalent,60-70%,35-55,0,60,75,Withdrawn
474,AAA,2014J,F,South West Region,A Level or Equivalent,60-70%,35-55,0,60,75,Withdrawn
475,AAA,2014J,F,Wales,A Level or Equivalent,0-10%,0-35,0,120,73,Withdrawn
476,AAA,2014J,F,Wales,A Level or Equivalent,0-10%,0-35,0,120,73,Withdrawn
477,AAA,2014J,F,South Region,Lower Than A Level,90-100%,0-35,0,60,71,Withdrawn
478,AAA,2014J,F,South Region,Lower Than A Level,90-100%,0-35,0,60,71,Withdrawn
479,AAA,2014J,F,South East Region,A Level or Equivalent,80-90%,0-35,0,60,75,Withdrawn
480,AAA,2014J,F,South East Region,A Level or Equivalent,80-90%,0-35,0,60,75,Withdrawn
481,AAA,2014J,F,East Anglian Region,HE Qualification,90-100%,35-55,0,270,85,Withdrawn
482,AAA,2014J,F,East Anglian Region,HE Qualification,90-100%,35-55,0,270,85,Withdrawn
483,AAA,2014J,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,120,82,Withdrawn
484,AAA,2014J,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,120,82,Withdrawn
485,AAA,2014J,F,London Region,A Level or Equivalent,20-30%,0-35,0,60,50,Withdrawn
486,AAA,2014J,F,London Region,A Level or Equivalent,20-30%,0-35,0,60,50,Withdrawn
487,AAA,2014J,F,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,120,44,Withdrawn
488,AAA,2014J,F,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,120,44,Withdrawn
489,AAA,2014J,M,East Anglian Region,HE Qualification,Oct-20,0-35,0,120,68,Withdrawn
490,AAA,2014J,M,East Anglian Region,HE Qualification,Oct-20,0-35,0,120,68,Withdrawn
491,AAA,2014J,M,Scotland,HE Qualification,40-50%,35-55,0,120,83,Withdrawn
492,AAA,2014J,M,Scotland,HE Qualification,40-50%,35-55,0,120,83,Withdrawn
493,AAA,2014J,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,82,Withdrawn
494,AAA,2014J,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,82,Withdrawn
495,AAA,2014J,F,North Western Region,A Level or Equivalent,20-30%,0-35,0,60,74,Withdrawn
496,AAA,2014J,F,North Western Region,A Level or Equivalent,20-30%,0-35,0,60,74,Withdrawn
497,AAA,2014J,F,South Region,A Level or Equivalent,70-80%,0-35,0,60,83,Withdrawn
498,AAA,2014J,F,South Region,A Level or Equivalent,70-80%,0-35,0,60,83,Withdrawn
499,AAA,2014J,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,83,Withdrawn
500,AAA,2014J,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,83,Withdrawn
501,AAA,2014J,M,South Region,A Level or Equivalent,90-100%,0-35,0,120,61,Withdrawn
502,AAA,2014J,M,South Region,A Level or Equivalent,90-100%,0-35,0,120,61,Withdrawn
503,AAA,2014J,F,Scotland,HE Qualification,70-80%,0-35,0,90,75,Withdrawn
504,AAA,2014J,F,Scotland,HE Qualification,70-80%,0-35,0,90,75,Withdrawn
505,AAA,2014J,M,South Region,HE Qualification,50-60%,0-35,0,120,67,Withdrawn
506,AAA,2014J,M,South Region,HE Qualification,50-60%,0-35,0,120,67,Withdrawn
507,AAA,2014J,M,South East Region,A Level or Equivalent,70-80%,0-35,0,60,80,Withdrawn
508,AAA,2014J,M,South East Region,A Level or Equivalent,70-80%,0-35,0,60,80,Withdrawn
509,AAA,2014J,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,120,88,Withdrawn
510,AAA,2014J,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,120,88,Withdrawn
511,AAA,2014J,M,South West Region,HE Qualification,70-80%,0-35,0,60,52,Withdrawn
512,AAA,2014J,M,South West Region,HE Qualification,70-80%,0-35,0,60,52,Withdrawn
513,AAA,2014J,M,Yorkshire Region,A Level or Equivalent,80-90%,0-35,0,240,53,Withdrawn
514,AAA,2014J,M,Yorkshire Region,A Level or Equivalent,80-90%,0-35,0,240,53,Withdrawn
515,AAA,2014J,M,Scotland,HE Qualification,80-90%,0-35,0,120,77,Withdrawn
516,AAA,2014J,M,Scotland,HE Qualification,80-90%,0-35,0,120,77,Withdrawn
517,AAA,2014J,M,South Region,HE Qualification,60-70%,0-35,0,60,85,Withdrawn
518,AAA,2014J,M,South Region,HE Qualification,60-70%,0-35,0,60,85,Withdrawn
519,AAA,2014J,M,South West Region,HE Qualification,70-80%,55<=,0,60,76,Withdrawn
520,AAA,2014J,M,South West Region,HE Qualification,70-80%,55<=,0,60,76,Withdrawn
521,AAA,2014J,F,South Region,A Level or Equivalent,90-100%,55<=,0,60,76,Withdrawn
522,AAA,2014J,F,South Region,A Level or Equivalent,90-100%,55<=,0,60,76,Withdrawn
523,AAA,2014J,F,Scotland,A Level or Equivalent,40-50%,35-55,0,60,80,Withdrawn
524,AAA,2014J,F,Scotland,A Level or Equivalent,40-50%,35-55,0,60,80,Withdrawn
525,AAA,2014J,F,South East Region,Lower Than A Level,60-70%,35-55,0,60,63,Withdrawn
526,AAA,2014J,F,South East Region,Lower Than A Level,60-70%,35-55,0,60,63,Withdrawn
527,AAA,2014J,F,Yorkshire Region,Lower Than A Level,30-40%,35-55,0,60,40,Withdrawn
528,AAA,2014J,F,Yorkshire Region,Lower Than A Level,30-40%,35-55,0,60,40,Withdrawn
529,AAA,2014J,F,Ireland,A Level or Equivalent,40-50%,35-55,0,60,86,Withdrawn
530,AAA,2014J,F,Ireland,A Level or Equivalent,40-50%,35-55,0,60,86,Withdrawn
531,AAA,2014J,F,South West Region,Lower Than A Level,30-40%,35-55,0,120,60,Withdrawn
532,AAA,2014J,F,South West Region,Lower Than A Level,30-40%,35-55,0,120,60,Withdrawn
533,AAA,2014J,M,South West Region,Lower Than A Level,50-60%,35-55,0,60,24,Withdrawn
534,AAA,2014J,M,South West Region,Lower Than A Level,50-60%,35-55,0,60,24,Withdrawn
535,AAA,2014J,F,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,50,Withdrawn
